A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW
0.044805168,0.066060798,0.084289936,0.099023757,0.109813091,0.116235623,0.117902946,0.114467352,0.105628231,0.091137942,0.07080705,0.044508819,0.012182861,-0.026162145,-0.070446718,-0.120519889,-0.176159585,-0.237074093,-0.3029046,-0.373228769,-0.44756531,-0.525379469,-0.606089357,-0.689073001,-0.773676018,-0.859219766,-0.945009854,-1.030344851,-1.114525056,-1.196861192,-1.276682858,-1.353346639,-1.426243704,-1.494806815,-1.558516617,-1.616907134,-1.669570396,-1.716160142,-1.75639457,-1.790058108,-1.817002207,-1.837145189,-1.850471169,-1.857028101,-1.856925031,-1.850328612,-1.837458973,-1.818585045,-1.794019429
0.000286268,0.00294151,0.006025423,0.00963523,0.013930945,0.019138936,0.025541937,0.033451543,0.043160891,0.054878029,0.068644027,0.084243964,0.101122856,0.118321658,0.134449897,0.147710485,0.155988424,0.157008198,0.148555242,0.128745731,0.096317725,0.05090717,-0.006733576,-0.074617449,-0.149541138,-0.227263755,-0.30285007,-0.371159591,-0.427438716,-0.467951911,-0.490573044,-0.495252913,-0.484285653,-0.462315466,-0.436054432,-0.41371858,-0.404228087,-0.416252718,-0.457209915,-0.532335788,-0.643946019,-0.79098408,-0.968920552,-1.170024178,-1.383978777,-1.598776874,-1.801787231,-1.980873942,-2.125441941
0.070886182,0.055794925,0.038219755,0.01812137,-0.004525595,-0.029732006,-0.057493784,-0.087791565,-0.120590478,-0.155840045,-0.193474203,-0.233411453,-0.275555129,-0.3197938,-0.366001782,-0.414039781,-0.463755636,-0.514985182,-0.5675532,-0.621274472,-0.675954906,-0.731392744,-0.787379827,-0.843702911,-0.900145023,-0.956486843,-1.012508106,-1.067988994,-1.122711536,-1.176460968,-1.229027074,-1.280205473,-1.329798856,-1.377618157,-1.423483647,-1.467225947,-1.508686957,-1.547720676,-1.584193935,-1.617987017,-1.648994168,-1.677124002,-1.702299791,-1.724459648,-1.743556601,-1.759558553,-1.772448147,-1.782222525,-1.788892999
0.031586818,0.09584911,0.153919366,0.203778385,0.243475442,0.271188403,0.285283383,0.284371709,0.267361978,0.233504982,0.182429483,0.114167036,0.029164398,-0.071717477,-0.187218427,-0.315708007,-0.4552278,-0.603545943,-0.758222168,-0.916681166,-1.076291649,-1.234448172,-1.388652577,-1.536591872,-1.676209392,-1.805766372,-1.923891367,-2.029615474,-2.122391868,-2.202098863,-2.269026394,-2.323846555,-2.367569523,-2.401486857,-2.4271047,-2.446069857,-2.460092023,-2.470865562,-2.479994228,-2.488922039,-2.498873158,-2.510803207,-2.525363839,-2.542881756,-2.563352683,-2.586450078,-2.61154775,-2.637754884,-2.663961522
-0.016845561,-0.04027268,-0.05346262,-0.055619408,-0.047314501,-0.030693978,-0.009553706,0.010747043,0.0235489,0.021329955,-0.003705233,-0.05892791,-0.150538624,-0.282843932,-0.457633143,-0.673728386,-0.926768962,-1.209270819,-1.510975827,-1.819476165,-2.121069874,-2.401777846,-2.648433411,-2.849745552,-2.997236978,-3.085968864,-3.114983901,-3.087426062,-3.010326255,-2.894074268,-2.751625897,-2.597516869,-2.446770165,-2.313789402,-2.211328087,-2.149613624,-2.135687726,-2.173003405,-2.261295493,-2.396718814,-2.572227822,-2.778155082,-3.002934433,-3.233908383,-3.458158193,-3.663298579,-3.838186424,-3.97350313,-4.06218245
0.14980978,0.102235105,0.052604142,0.000935664,-0.052747857,-0.108420249,-0.166051635,-0.225608449,-0.287053455,-0.350345779,-0.415440941,-0.482290903,-0.550844126,-0.621045633,-0.692837075,-0.76615682,-0.840940034,-0.91711878,-0.994622122,-1.073376233,-1.153304521,-1.234327746,-1.316364159,-1.399329638,-1.483137832,-1.567700314,-1.652926736,-1.738724989,-1.825001371,-1.911660752,-1.998606753,-2.085741919,-2.172967901,-2.260185635,-2.347295527,-2.43419764,-2.520791878,-2.606978173,-2.692656673,-2.777727927,-2.862093071,-2.945654012,-3.02831361,-3.109975855,-3.190546051,-3.269930983,-3.348039089,-3.424780627,-3.500067838
0.052900356,0.083323113,0.113858167,0.144405028,0.174863557,0.205134584,0.235120523,0.264725957,0.293858219,0.322427931,0.350349525,0.377541718,0.403927953,0.429436797,0.454002287,0.477564235,0.50006847,0.521467043,0.54171836,0.560787278,0.578645134,0.595269728,0.610645255,0.624762183,0.637617083,0.649212424,0.659556317,0.668662225,0.676548641,0.683238738,0.688759991,0.693143782,0.69642499,0.698641567,0.699834117,0.70004546,0.699320215,0.697704382,0.695244933,0.691989425,0.68798563,0.683281186,0.677923267,0.671958293,0.665431651,0.65838746,0.650868361,0.642915334,0.634567555
-0.003962636,0.01419154,0.030713814,0.045116045,0.056953365,0.065841181,0.071470654,0.073621805,0.072173496,0.067109555,0.058520478,0.046600295,0.03163835,0.014006022,-0.005861409,-0.027487249,-0.050379519,-0.074059777,-0.098093496,-0.122120698,-0.145885458,-0.169262831,-0.192281781,-0.215142811,-0.23822909,-0.26211016,-0.287537531,-0.315431831,-0.346861486,-0.383013332,-0.425155865,-0.474596236,-0.532632386,-0.600501975,-0.679329986,-0.770076974,-0.873490001,-0.990058231,-1.119975034,-1.263108256,-1.418979989,-1.586756862,-1.765251477,-1.952935183,-2.147961968,-2.348202814,-2.551289486,-2.754666356,-2.955648585
-0.040962766,-0.092175102,-0.135294714,-0.169668617,-0.194844421,-0.21058663,-0.216887664,-0.2139732,-0.202301536,-0.182556949,-0.155637132,-0.122635028,-0.084815539,-0.043587749,-0.000473433,0.042927239,0.084971864,0.124012803,0.158433996,0.186686621,0.207322644,0.219025432,0.220636718,0.211179304,0.189875109,0.156158252,0.109683083,0.050327196,-0.02181039,-0.106415563,-0.20296954,-0.310762874,-0.428912474,-0.556381034,-0.691998269,-0.834483337,-0.982467901,-1.134519282,-1.289163275,-1.4449062,-1.600255893,-1.753741374,-1.903931021,-2.049449121,-2.188990741,-2.321334901,-2.445356051,-2.560033898,-2.664461618
0.048084011,0.025796809,0.002275309,-0.022477881,-0.048457233,-0.075654259,-0.104057468,-0.133652339,-0.164421301,-0.19634372,-0.229395902,-0.2635511,-0.298779532,-0.335048413,-0.372321993,-0.410561605,-0.449725729,-0.489770055,-0.53064757,-0.572308638,-0.614701107,-0.65777041,-0.701459685,-0.745709898,-0.790459976,-0.835646948,-0.881206092,-0.927071092,-0.973174195,-1.01944638,-1.065817528,-1.1122166,-1.158571816,-1.204810835,-1.250860948,-1.296649259,-1.342102878,-1.387149109,-1.431715641,-1.475730733,-1.519123409,-1.561823635,-1.603762507,-1.644872429,-1.685087288,-1.724342622,-1.76257579,-1.799726128,-1.835735102
0.025776952,0.040870473,0.053980495,0.064853661,0.073243642,0.078913745,0.081639506,0.081211251,0.07743659,0.070142809,0.059179129,0.044418811,0.025761068,0.003132759,-0.023510152,-0.054181408,-0.088863548,-0.127507298,-0.170031274,-0.216322001,-0.266234267,-0.319591792,-0.376188228,-0.435788475,-0.498130293,-0.562926214,-0.629865715,-0.698617639,-0.768832844,-0.840147034,-0.912183756,-0.984557526,-1.056877043,-1.128748462,-1.199778689,-1.269578655,-1.337766542,-1.403970913,-1.467833734,-1.529013224,-1.587186538,-1.642052228,-1.693332474,-1.740775059,-1.784155068,-1.823276305,-1.857972408,-1.888107664,-1.913577523
-0.000740991,0.009437033,0.021958938,0.036787286,0.053844623,0.073011353,0.094124051,0.116974287,0.141308,0.166825464,0.19318189,0.219988682,0.24681537,0.273192229,0.298613583,0.322541776,0.344411795,0.363636508,0.379612459,0.391726182,0.399360957,0.401903931,0.398753516,0.389326986,0.37306815,0.349455021,0.318007359,0.278293984,0.229939748,0.172632066,0.106126894,0.03025407,-0.055078094,-0.149879021,-0.254072975,-0.367497107,-0.489900494,-0.620944201,-0.760202386,-0.907164438,-1.061238162,-1.221753948,-1.387969915,-1.559077941,-1.734210537,-1.912448465,-2.092829003,-2.274354773,-2.456002991
0.029062177,0.031824469,0.031853762,0.029036131,0.023263199,0.01443262,0.002448564,-0.01277782,-0.031327962,-0.053275436,-0.078685562,-0.107615021,-0.1401115,-0.176213365,-0.215949359,-0.259338338,-0.306389035,-0.357099858,-0.411458725,-0.469442939,-0.531019089,-0.596143006,-0.664759742,-0.736803602,-0.812198203,-0.890856586,-0.972681358,-1.057564877,-1.145389478,-1.236027737,-1.329342771,-1.425188573,-1.523410393,-1.623845139,-1.726321824,-1.830662034,-1.936680433,-2.044185294,-2.15297905,-2.262858877,-2.373617295,-2.485042779,-2.596920405,-2.70903249,-2.821159254,-2.933079492,-3.04457124,-3.155412461,-3.265381712
-0.035325875,-0.109740496,-0.177443557,-0.234974525,-0.278929258,-0.306105589,-0.31365063,-0.299202885,-0.26102226,-0.198101388,-0.110252452,0.001835276,0.136570666,0.291470714,0.463205732,0.647678585,0.840135375,1.035303596,1.227552681,1.411070983,1.58005261,1.728887221,1.852345841,1.945755942,2.005159523,2.027448544,2.010472936,1.953117396,1.855344299,1.718201249,1.543793062,1.335219234,1.096479204,0.832348889,0.548233031,0.249998803,-0.056203191,-0.36412392,-0.667600172,-0.96073134,-1.23804249,-1.494628069,-1.726271569,-1.929537529,-2.101833561,-2.241441382,-2.347517186,-2.42006297,-2.459871575
-0.012553176,-0.054926232,-0.085728644,-0.098899747,-0.088660925,-0.050053192,0.020536511,0.124916348,0.26275118,0.431388455,0.625876593,0.839184615,1.062610609,1.286346715,1.500152048,1.694074304,1.859156906,1.988071261,2.075622419,2.119089342,2.118376392,2.075968566,1.996697911,1.887341506,1.756081901,1.611868999,1.463728266,1.320064058,1.188008752,1.072867816,0.977707476,0.903124297,0.847224531,0.8058253,0.772870444,0.741032703,0.702453148,0.649551215,0.575827007,0.47657414,0.349427411,0.194685115,0.015369326,-0.182983743,-0.39278089,-0.605026301,-0.810101309,-0.998585193,-1.162030897
-0.033033749,-0.117693212,-0.186971789,-0.233855299,-0.251979955,-0.236147227,-0.182784089,-0.090302488,0.040680877,0.207291312,0.404520492,0.625521823,0.862052603,1.105023502,1.345104801,1.573333337,1.781664989,1.963424641,2.113617975,2.229085553,2.30849741,2.352203486,2.36196963,2.340638866,2.291762137,2.219241544,2.127022676,2.018862196,1.898184018,1.768024089,1.631051804,1.48964691,1.346005484,1.202247517,1.060501714,0.9229494,0.791817945,0.669323265,0.557569594,0.458421462,0.373367011,0.303392856,0.248888944,0.209597477,0.184614016,0.172442057,0.171095857,0.178240756,0.191356466
0.050606998,0.075992238,0.099290985,0.120308967,0.138855327,0.154743596,0.167792678,0.177827826,0.18468161,0.188194879,0.188217691,0.184610227,0.177243667,0.166001037,0.150778007,0.131483641,0.1080411,0.080388279,0.04847839,0.01228047,-0.028220179,-0.07302162,-0.122105,-0.17543434,-0.23295641,-0.294600695,-0.360279441,-0.429887791,-0.503304008,-0.580389787,-0.660990649,-0.744936429,-0.832041837,-0.922107108,-1.014918725,-1.110250221,-1.207863047,-1.307507509,-1.408923765,-1.511842882,-1.615987933,-1.721075155,-1.826815125,-1.932913988,-2.039074691,-2.144998248,-2.25038501,-2.354935942,-2.458353887
0.012713257,0.013857875,0.012911783,0.009782276,0.004379311,-0.003384171,-0.013591928,-0.026324101,-0.041656901,-0.059662304,-0.080407754,-0.103955864,-0.130364143,-0.159684715,-0.191964065,-0.227242786,-0.265555346,-0.306929865,-0.351387917,-0.398944333,-0.449607038,-0.503376896,-0.560247578,-0.620205449,-0.683229477,-0.749291164,-0.818354492,-0.890375906,-0.9653043,-1.043081046,-1.123640032,-1.206907729,-1.292803283,-1.381238624,-1.472118606,-1.565341167,-1.660797506,-1.758372294,-1.857943893,-1.959384608,-2.062560955,-2.167333944,-2.273559388,-2.381088226,-2.489766865,-2.599437534,-2.70993866,-2.821105247,-2.932769277
-0.017848538,-0.020668691,-0.024961923,-0.030818126,-0.038325865,-0.047571981,-0.058641186,-0.07161565,-0.08657459,-0.103593861,-0.12274554,-0.144097528,-0.167713141,-0.193650728,-0.22196328,-0.252698072,-0.285896302,-0.321592755,-0.359815487,-0.400585527,-0.443916603,-0.489814889,-0.538278786,-0.58929872,-0.642856983,-0.69892759,-0.757476181,-0.818459947,-0.881827596,-0.947519351,-1.015466979,-1.085593869,-1.15781513,-1.232037737,-1.308160705,-1.386075305,-1.46566531,-1.546807278,-1.629370866,-1.713219181,-1.798209153,-1.884191947,-1.971013399,-2.058514475,-2.146531758,-2.234897957,-2.323442434,-2.411991747,-2.500370214
0.000197611,0.002327981,0.004259758,0.00573283,0.006532174,0.006550183,0.005849692,0.004715345,0.003678977,0.003504856,0.005123581,0.009509597,0.017506303,0.029613894,0.045766742,0.06513719,0.086008675,0.105760697,0.120999562,0.127851589,0.122410475,0.101300823,0.062290001,0.004856268,-0.069391551,-0.156543747,-0.250546698,-0.343723638,-0.427640135,-0.494233419,-0.537067051,-0.552530143,-0.540783196,-0.506267241,-0.457640565,-0.407083604,-0.369007282,-0.358298591,-0.388322979,-0.468959973,-0.604964323,-0.794913847,-1.03092911,-1.299239566,-1.581543111,-1.856982749,-2.104467168,-2.305009096,-2.443756509
-0.007612768,0.031984293,0.070796387,0.108464566,0.144619145,0.17888201,0.210869093,0.240192988,0.266465699,0.289301486,0.308319798,0.323148266,0.333425721,0.338805224,0.338957075,0.333571768,0.322362874,0.305069814,0.281460499,0.251333816,0.21452192,0.170892322,0.12034974,0.062837694,-0.001660164,-0.073119022,-0.151472172,-0.236610598,-0.328382879,-0.426595429,-0.531013057,-0.641359864,-0.75732046,-0.878541499,-1.004633518,-1.135173075,-1.269705152,-1.40774582,-1.548785143,-1.69229028,-1.837708784,-1.984472048,-2.131998881,-2.279699181,-2.42697767,-2.573237667,-2.717884855,-2.860331023,-2.999997746
-0.022065361,-0.00784235,0.006583163,0.021033302,0.035315875,0.0492252,0.062543108,0.075040098,0.08647667,0.096604806,0.105169601,0.111911036,0.116565872,0.118869663,0.118558864,0.115373017,0.109057005,0.099363343,0.086054495,0.068905183,0.047704687,0.022259084,-0.007606572,-0.042046162,-0.081190533,-0.125145661,-0.17399097,-0.227777834,-0.286528266,-0.350233827,-0.418854755,-0.492319343,-0.570523561,-0.653330935,-0.7405727,-0.832048213,-0.927525637,-1.02674289,-1.129408855,-1.235204844,-1.343786301,-1.454784739,-1.567809887,-1.682452033,-1.798284549,-1.914866562,-2.031745762,-2.148461315,-2.264546862
0.071133765,0.036992592,0.001574737,-0.035112408,-0.073059688,-0.11225618,-0.152689176,-0.194344185,-0.237204928,-0.281253335,-0.326469556,-0.372831964,-0.420317166,-0.468900017,-0.518553641,-0.569249444,-0.620957146,-0.673644802,-0.727278837,-0.781824076,-0.837243783,-0.893499699,-0.950552089,-1.008359782,-1.066880225,-1.126069531,-1.185882536,-1.246272857,-1.307192946,-1.36859416,-1.430426821,-1.492640281,-1.555182995,-1.61800259,-1.681045938,-1.744259228,-1.807588046,-1.870977448,-1.934372042,-1.997716064,-2.060953464,-2.124027981,-2.186883228,-2.249462775,-2.311710231,-2.373569325,-2.434983991,-2.49589845,-2.556257291
0.070671516,0.045601858,0.017595164,-0.013332453,-0.047144692,-0.083784896,-0.123176075,-0.165221123,-0.209803225,-0.256786462,-0.306016591,-0.357322017,-0.410514925,-0.46539258,-0.521738769,-0.57932537,-0.637914044,-0.697258016,-0.757103935,-0.817193792,-0.877266872,-0.937061718,-0.996318096,-1.054778928,-1.112192172,-1.168312649,-1.222903769,-1.275739167,-1.326604212,-1.375297391,-1.421631544,-1.46543495,-1.506552248,-1.544845196,-1.580193252,-1.61249399,-1.641663345,-1.667635686,-1.690363729,-1.709818295,-1.725987917,-1.738878309,-1.748511715,-1.754926132,-1.758174442,-1.758323449,-1.755452846,-1.749654123,-1.741029426
-0.026545014,-0.014384109,-0.003214805,0.006813654,0.015551087,0.022847256,0.02855278,0.032520076,0.034604321,0.034664423,0.032564008,0.028172396,0.021365578,0.012027175,4.94E-05,-0.014666166,-0.032207443,-0.052651287,-0.076062587,-0.10249358,-0.131983194,-0.164556475,-0.200224084,-0.238981876,-0.280810568,-0.325675496,-0.373526464,-0.424297692,-0.477907861,-0.534260259,-0.59324302,-0.654729472,-0.718578575,-0.784635457,-0.852732043,-0.922687775,-0.994310413,-1.067396919,-1.141734416,-1.217101211,-1.293267883,-1.369998423,-1.447051421,-1.52418129,-1.60113952,-1.677675952,-1.753540064,-1.828482264,-1.902255169
0.000148993,0.00032486,-0.000989481,-0.004409467,-0.010446771,-0.019371249,-0.031063989,-0.044887008,-0.059601336,-0.073367121,-0.083855011,-0.088486247,-0.084799577,-0.070917999,-0.046060692,-0.011020336,0.031490897,0.076726311,0.118104754,0.14777422,0.157533511,0.140040296,0.090165554,0.00629657,-0.10864328,-0.246688141,-0.395023033,-0.536977376,-0.653799573,-0.727056996,-0.74137486,-0.687127443,-0.5626489,-0.37555431,-0.14285913,0.110252259,0.35295324,0.552326648,0.677484965,0.703680363,0.615794169,0.410665214,0.097880636,-0.301114606,-0.755471648,-1.228593064,-1.682445135,-2.081894274,-2.39845533
0.001891549,0.040608706,0.081896256,0.123195372,0.161787952,0.195116264,0.221117072,0.238519467,0.247053911,0.247527141,0.241733321,0.232194924,0.221754049,0.213062415,0.208041451,0.207398344,0.210286187,0.214184469,0.215050203,0.207752381,0.186757764,0.146990622,0.084750307,-0.001454286,-0.110299246,-0.237396743,-0.375488735,-0.515108722,-0.645665051,-0.756826882,-0.840033,-0.889905718,-0.90534566,-0.890112272,-0.852757667,-0.805870253,-0.764686734,-0.745230649,-0.76221621,-0.827003596,-0.9458967,-1.119034176,-1.340044355,-1.596526182,-1.871298888,-2.144251924,-2.394541929,-2.602838892,-2.753325838
-0.005245065,-0.019074288,-0.024763268,-0.021670024,-0.009706535,0.010597601,0.038068913,0.070906967,0.106747324,0.142769999,0.175849287,0.202737119,0.220268874,0.22557792,0.216303451,0.190775634,0.148162762,0.08856709,0.013059214,-0.076354995,-0.176836004,-0.284876655,-0.396523377,-0.507638637,-0.614186966,-0.712524311,-0.799669457,-0.873536793,-0.933111906,-0.978555191,-1.011223599,-1.033606537,-1.049178187,-1.062174841,-1.077311522,-1.099456949,-1.133289212,-1.182956218,-1.251764813,-1.341920533,-1.45433631,-1.588523454,-1.742572269,-1.9132232,-2.096022987,-2.285554403,-2.475723261,-2.660082829,-2.832173841
-0.02615435,-0.077151282,-0.117044496,-0.142761046,-0.151786591,-0.142363222,-0.113649778,-0.065830047,-0.000157549,0.081069794,0.174606421,0.276422823,0.381926037,0.48622188,0.584400062,0.671821133,0.744383781,0.798752466,0.832528512,0.84435247,0.833931201,0.801989351,0.750151047,0.68076321,0.596676395,0.501002178,0.396867454,0.28718572,0.174463358,0.060655467,-0.052918823,-0.165596891,-0.277329937,-0.388583236,-0.500190158,-0.613174376,-0.728556928,-0.84716568,-0.969464026,-1.095413644,-1.224382865,-1.355108113,-1.485711273,-1.613771097,-1.736442366,-1.850612773,-1.953084708,-2.040767517,-2.110865438
0.02847087,0.075596967,0.119350193,0.159410645,0.19547237,0.227245444,0.254457965,0.276857956,0.294215144,0.306322618,0.312998336,0.314086485,0.309458665,0.299014907,0.282684494,0.260426602,0.23223074,0.198116983,0.158136012,0.112368951,0.060926995,0.003950851,-0.05839002,-0.125898345,-0.198350162,-0.275496104,-0.357062853,-0.442754727,-0.532255414,-0.625229815,-0.721325999,-0.820177242,-0.921404147,-1.024616815,-1.129417063,-1.235400667,-1.342159608,-1.449284321,-1.556365913,-1.662998352,-1.768780591,-1.873318644,-1.976227565,-2.077133351,-2.175674734,-2.271504866,-2.364292883,-2.453725336,-2.539507498
0.132391792,0.130958383,0.127309577,0.121370371,0.113075347,0.102369234,0.089207411,0.073556342,0.05539396,0.034709967,0.011506075,-0.014203833,-0.042393614,-0.073024852,-0.106046924,-0.141397143,-0.179000967,-0.218772299,-0.260613843,-0.304417541,-0.350065073,-0.397428418,-0.446370481,-0.496745767,-0.548401114,-0.601176462,-0.654905671,-0.709417364,-0.764535804,-0.820081795,-0.875873587,-0.931727808,-0.987460383,-1.042887464,-1.097826339,-1.152096337,-1.205519707,-1.257922471,-1.309135248,-1.358994045,-1.407341002,-1.454025095,-1.498902793,-1.541838661,-1.582705911,-1.621386893,-1.657773531,-1.691767696,-1.72328152
-0.000199807,-0.001535187,-0.00266573,-0.003751603,-0.005155602,-0.007509534,-0.011779333,-0.019321335,-0.031920541,-0.051800682,-0.081595813,-0.124274295,-0.183008589,-0.260988381,-0.361180097,-0.486042532,-0.637215499,-0.81520545,-1.019097862,-1.246329894,-1.492557523,-1.751648187,-2.015822749,-2.275959256,-2.522056355,-2.743837384,-2.931458952,-3.0762721,-3.1715721,-3.213266444,-3.200391054,-3.13541289,-3.024272794,-2.876144406,-2.702911325,-2.518392609,-2.337373123,-2.174517043,-2.043257311,-1.954759067,-1.917050233,-1.934397763,-2.006985196,-2.130918433,-2.298555451,-2.499125324,-2.719575775,-2.945569314,-3.162537604
-0.00031505,-0.007614719,-0.015412951,-0.023221865,-0.030446188,-0.036420689,-0.040468101,-0.041976851,-0.040495058,-0.035833884,-0.028169926,-0.018133394,-0.006866903,0.003960518,0.012197669,0.01532277,0.010624636,-0.004553095,-0.032521237,-0.074934187,-0.132493556,-0.204705972,-0.289735256,-0.3843841,-0.484229612,-0.583921063,-0.677628494,-0.759609676,-0.824843236,-0.869660377,-0.892299525,-0.893309153,-0.875735033,-0.845048628,-0.808801278,-0.77602108,-0.7564018,-0.759361305,-0.793066982,-0.863534124,-0.973898875,-1.123950193,-1.309977252,-1.524953549,-1.759040944,-2.0003612,-2.23595359,-2.45281861,-2.638941629
0.041963563,0.019710749,-0.004686191,-0.031195753,-0.059769415,-0.09034153,-0.122829407,-0.157133561,-0.193138155,-0.230711623,-0.269707464,-0.309965215,-0.35131158,-0.393561713,-0.436520635,-0.479984776,-0.523743621,-0.567581439,-0.61127908,-0.654615814,-0.6973712,-0.739326946,-0.780268754,-0.819988126,-0.858284095,-0.894964886,-0.929849466,-0.962768976,-0.993568032,-1.022105874,-1.048257357,-1.071913775,-1.092983505,-1.111392478,-1.127084466,-1.140021187,-1.150182234,-1.157564836,-1.162183446,-1.164069182,-1.163269117,-1.159845442,-1.153874511,-1.145445776,-1.134660647,-1.12163127,-1.106479257,-1.089334376,-1.070333218
0.090453843,0.078932752,0.063934087,0.045354449,0.023114004,-0.002842147,-0.032542813,-0.065989809,-0.103157296,-0.143991396,-0.188410081,-0.236303338,-0.287533621,-0.341936582,-0.399322072,-0.459475406,-0.522158882,-0.587113533,-0.654061091,-0.722706145,-0.792738474,-0.86383551,-0.935664925,-1.007887295,-1.08015882,-1.15213407,-1.223468717,-1.293822236,-1.362860531,-1.430258476,-1.495702325,-1.558891984,-1.619543114,-1.677389044,-1.732182491,-1.783697055,-1.831728492,-1.876095752,-1.916641787,-1.953234108,-1.985765116,-2.0141522,-2.038337606,-2.058288099,-2.073994418,-2.085470548,-2.092752813,-2.095898826,-2.094986287
0.069547113,0.093303972,0.114320515,0.132444154,0.147529152,0.159437274,0.168038436,0.173211317,0.174843949,0.172834267,0.167090638,0.157532341,0.144090011,0.126706047,0.105334965,0.079943717,0.050511948,0.017032218,-0.020489838,-0.062035398,-0.107572389,-0.157055488,-0.210426164,-0.267612784,-0.328530763,-0.393082778,-0.461159023,-0.532637525,-0.607384503,-0.685254781,-0.766092242,-0.849730334,-0.935992612,-1.024693326,-1.115638041,-1.208624298,-1.303442301,-1.39987564,-1.497702031,-1.596694091,-1.696620115,-1.797244886,-1.898330484,-1.999637112,-2.10092392,-2.201949834,-2.302474386,-2.402258526,-2.501065438
0.035008005,0.057010684,0.076446681,0.093144133,0.106937751,0.117669683,0.12519036,0.129359315,0.130045975,0.127130411,0.12050406,0.110070396,0.095745551,0.077458892,0.055153537,0.028786811,-0.001669356,-0.036228101,-0.074887364,-0.117629694,-0.164422129,-0.215216144,-0.26994768,-0.32853724,-0.39089006,-0.456896356,-0.526431646,-0.599357133,-0.675520174,-0.7547548,-0.83688231,-0.921711929,-1.009041519,-1.098658348,-1.190339908,-1.283854786,-1.378963573,-1.475419808,-1.572970962,-1.671359443,-1.770323627,-1.869598908,-1.96891875,-2.068015758,-2.166622739,-2.264473763,-2.361305211,-2.45685681,-2.550872643
0.009584266,0.033956823,0.055620694,0.074385639,0.090067267,0.102487939,0.111477658,0.116874951,0.118527715,0.116294047,0.110043034,0.099655514,0.085024786,0.066057287,0.042673206,0.014807054,-0.017591826,-0.054558812,-0.096113617,-0.142259972,-0.192985373,-0.248260906,-0.308041138,-0.372264088,-0.440851268,-0.513707799,-0.590722608,-0.671768694,-0.756703468,-0.845369171,-0.937593359,-1.033189452,-1.131957366,-1.233684185,-1.338144917,-1.445103289,-1.554312605,-1.665516647,-1.778450628,-1.892842172,-2.008412343,-2.124876691,-2.241946331,-2.359329036,-2.476730347,-2.593854684,-2.710406467,-2.82609123,-2.940616727
0.049825729,0.1378117,0.223986305,0.306523655,0.383745364,0.454202881,0.516754613,0.570633703,0.61550255,0.651490595,0.679212514,0.699764803,0.714699713,0.725976569,0.735891647,0.746988865,0.761954634,0.783501082,0.814242611,0.856571238,0.912536418,0.983734985,1.071216538,1.175409001,1.29606823,1.432254499,1.582337506,1.744030205,1.914450483,2.090208371,2.26751532,2.442311016,2.610402442,2.767609284,2.909909581,3.033579478,3.13532132,3.212374875,3.262607342,3.284578822,3.277581064,3.241648607,3.17754262,3.086708997,2.971213315,2.833656206,2.677073384,2.504825064,2.320479727
0.049893025,0.074328355,0.097415663,0.119306609,0.140317995,0.160938666,0.181830058,0.203819803,0.227888023,0.255146241,0.286809116,0.324159569,0.368508116,0.421147563,0.483304467,0.556088982,0.640444864,0.737101513,0.846529949,0.96890454,1.104072182,1.251530408,1.410415627,1.579502327,1.757213735,1.941643962,2.130591269,2.321601655,2.512021567,2.699058181,2.879845406,3.051513533,3.211260301,3.356421088,3.484535975,3.593411517,3.681175296,3.74632154,3.787746486,3.80477248,3.797160266,3.765109285,3.709246263,3.630602719,3.530582415,3.410920041,3.273632705,3.120965953,2.955336159
-0.004947951,0.009187209,0.030270709,0.058029328,0.091526723,0.129115655,0.168446581,0.206540467,0.239928077,0.264851428,0.277516157,0.274377005,0.252433322,0.209508231,0.144484264,0.05747046,-0.05011917,-0.175588457,-0.315086569,-0.463833569,-0.616427567,-0.767208602,-0.910648292,-1.04173132,-1.156295246,-1.251299115,-1.324998161,-1.377011119,-1.408276984,-1.420908461,-1.417958742,-1.403125573,-1.380421209,-1.353838472,-1.327041614,-1.30310659,-1.284329065,-1.272111018,-1.266928902,-1.268378845,-1.275288103,-1.285877272,-1.297955041,-1.309126506,-1.316997062,-1.319356384,-1.31433055,-1.300494404,-1.27694047
0.019423563,0.016187649,0.008473461,-0.003631089,-0.019948204,-0.040214776,-0.064089772,-0.09116436,-0.12097458,-0.153016279,-0.186761956,-0.221679054,-0.257249188,-0.292987738,-0.328463182,-0.363315548,-0.397273342,-0.430168344,-0.4619477,-0.492682806,-0.522574559,-0.551954652,-0.581282703,-0.611139144,-0.642213896,-0.67529104,-0.711229768,-0.750942082,-0.795367772,-0.845447338,-0.902093579,-0.96616265,-1.038425399,-1.119539828,-1.210025484,-1.310240555,-1.420362372,-1.540371932,-1.670042937,-1.808935735,-1.956396386,-2.111560957,-2.273364983,-2.440557901,-2.611722101,-2.785296139,-2.959601534,-3.132872455,-3.30328758
